StoreID,StoreName,Region,StoreType,invoice_year,invoice_month,month_start,monthly_revenue,regional_median_revenue,vs_regional_median_pct,peer_median_revenue,vs_peer_median_pct,return_rate
S037,Milwaukee Standard 2,Midwest,Standard,2025,1,2025-01-01,11807.93,12809.7,-7.8,12046.85,-2.0,0.0773
S032,St. Louis Standard,Midwest,Standard,2025,1,2025-01-01,16253.15,12809.7,26.9,12046.85,34.9,0.0772
S028,Detroit Standard,Midwest,Standard,2025,1,2025-01-01,6136.32,12809.7,-52.1,12046.85,-49.1,0.0807
S033,Chicago Standard 2,Midwest,Standard,2025,1,2025-01-01,12046.85,12809.7,-6.0,12046.85,0.0,0.0581
S033,Chicago Standard 2,Midwest,Standard,2025,2,2025-02-01,10626.17,11927.62,-10.9,11351.31,-6.4,0.059
S031,Milwaukee Standard,Midwest,Standard,2025,2,2025-02-01,14695.68,11927.62,23.2,11351.31,29.5,0.0763
S036,Columbus Standard 2,Midwest,Standard,2025,2,2025-02-01,11351.31,11927.62,-4.8,11351.31,0.0,0.0605
S032,St. Louis Standard,Midwest,Standard,2025,2,2025-02-01,16968.58,11927.62,42.3,11351.31,49.5,0.073
S037,Milwaukee Standard 2,Midwest,Standard,2025,2,2025-02-01,16400.37,11927.62,37.5,11351.31,44.5,0.0561
S028,Detroit Standard,Midwest,Standard,2025,2,2025-02-01,6400.23,11927.62,-46.3,11351.31,-43.6,0.0957
S036,Columbus Standard 2,Midwest,Standard,2025,3,2025-03-01,14450.79,15503.04,-6.8,15503.04,-6.8,0.0844
S031,Milwaukee Standard,Midwest,Standard,2025,3,2025-03-01,20061.65,15503.04,29.4,15503.04,29.4,0.0799
S032,St. Louis Standard,Midwest,Standard,2025,3,2025-03-01,19184.13,15503.04,23.7,15503.04,23.7,0.0786
S037,Milwaukee Standard 2,Midwest,Standard,2025,3,2025-03-01,15503.04,15503.04,0.0,15503.04,0.0,0.0881
S033,Chicago Standard 2,Midwest,Standard,2025,3,2025-03-01,17518.29,15503.04,13.0,15503.04,13.0,0.0567
S028,Detroit Standard,Midwest,Standard,2025,3,2025-03-01,9177.47,15503.04,-40.8,15503.04,-40.8,0.0785
S032,St. Louis Standard,Midwest,Standard,2025,4,2025-04-01,19764.87,13786.74,43.4,15760.86,25.4,0.0547
S037,Milwaukee Standard 2,Midwest,Standard,2025,4,2025-04-01,15760.86,13786.74,14.3,15760.86,0.0,0.0677
S033,Chicago Standard 2,Midwest,Standard,2025,4,2025-04-01,18355.37,13786.74,33.1,15760.86,16.5,0.0742
S028,Detroit Standard,Midwest,Standard,2025,4,2025-04-01,9268.5,13786.74,-32.8,15760.86,-41.2,0.08
S036,Columbus Standard 2,Midwest,Standard,2025,4,2025-04-01,15777.99,13786.74,14.4,15760.86,0.1,0.0506
S031,Milwaukee Standard,Midwest,Standard,2025,4,2025-04-01,13168.98,13786.74,-4.5,15760.86,-16.4,0.0953
S028,Detroit Standard,Midwest,Standard,2025,5,2025-05-01,6419.17,18607.77,-65.5,18852.33,-66.0,0.0952
S036,Columbus Standard 2,Midwest,Standard,2025,5,2025-05-01,18852.33,18607.77,1.3,18852.33,0.0,0.0882
S031,Milwaukee Standard,Midwest,Standard,2025,5,2025-05-01,19609.22,18607.77,5.4,18852.33,4.0,0.0646
S037,Milwaukee Standard 2,Midwest,Standard,2025,5,2025-05-01,21217.86,18607.77,14.0,18852.33,12.5,0.0792
S032,St. Louis Standard,Midwest,Standard,2025,5,2025-05-01,19614.82,18607.77,5.4,18852.33,4.0,0.0824
S033,Chicago Standard 2,Midwest,Standard,2025,5,2025-05-01,18583.26,18607.77,-0.1,18852.33,-1.4,0.0534
S036,Columbus Standard 2,Midwest,Standard,2025,6,2025-06-01,13685.49,15139.06,-9.6,15406.23,-11.2,0.0677
S037,Milwaukee Standard 2,Midwest,Standard,2025,6,2025-06-01,17419.51,15139.06,15.1,15406.23,13.1,0.0922
S028,Detroit Standard,Midwest,Standard,2025,6,2025-06-01,8128.46,15139.06,-46.3,15406.23,-47.2,0.0894
S031,Milwaukee Standard,Midwest,Standard,2025,6,2025-06-01,18827.35,15139.06,24.4,15406.23,22.2,0.0575
S033,Chicago Standard 2,Midwest,Standard,2025,6,2025-06-01,15406.23,15139.06,1.8,15406.23,0.0,0.0566
S032,St. Louis Standard,Midwest,Standard,2025,6,2025-06-01,17712.77,15139.06,17.0,15406.23,15.0,0.0559
S028,Detroit Standard,Midwest,Standard,2025,7,2025-07-01,7885.63,15710.65,-49.8,15821.12,-50.2,0.0539
S037,Milwaukee Standard 2,Midwest,Standard,2025,7,2025-07-01,17016.41,15710.65,8.3,15821.12,7.6,0.0658
S032,St. Louis Standard,Midwest,Standard,2025,7,2025-07-01,20612.81,15710.65,31.2,15821.12,30.3,0.0709
S036,Columbus Standard 2,Midwest,Standard,2025,7,2025-07-01,15555.79,15710.65,-1.0,15821.12,-1.7,0.074
S031,Milwaukee Standard,Midwest,Standard,2025,7,2025-07-01,17491.71,15710.65,11.3,15821.12,10.6,0.0595
S033,Chicago Standard 2,Midwest,Standard,2025,7,2025-07-01,15821.12,15710.65,0.7,15821.12,0.0,0.0882
S036,Columbus Standard 2,Midwest,Standard,2025,8,2025-08-01,17896.67,16170.35,10.7,16170.35,10.7,0.0667
S037,Milwaukee Standard 2,Midwest,Standard,2025,8,2025-08-01,15365.31,16170.35,-5.0,16170.35,-5.0,0.0664
S031,Milwaukee Standard,Midwest,Standard,2025,8,2025-08-01,16903.71,16170.35,4.5,16170.35,4.5,0.0653
S032,St. Louis Standard,Midwest,Standard,2025,8,2025-08-01,19641.94,16170.35,21.5,16170.35,21.5,0.0788
S028,Detroit Standard,Midwest,Standard,2025,8,2025-08-01,8575.13,16170.35,-47.0,16170.35,-47.0,0.0603
S033,Chicago Standard 2,Midwest,Standard,2025,8,2025-08-01,16170.35,16170.35,0.0,16170.35,0.0,0.0684
S037,Milwaukee Standard 2,Midwest,Standard,2025,9,2025-09-01,13573.83,14265.24,-4.8,14265.24,-4.8,0.0843
S036,Columbus Standard 2,Midwest,Standard,2025,9,2025-09-01,14265.24,14265.24,0.0,14265.24,0.0,0.0647
S032,St. Louis Standard,Midwest,Standard,2025,9,2025-09-01,26619.91,14265.24,86.6,14265.24,86.6,0.0604
S033,Chicago Standard 2,Midwest,Standard,2025,9,2025-09-01,15800.31,14265.24,10.8,14265.24,10.8,0.0667
S031,Milwaukee Standard,Midwest,Standard,2025,9,2025-09-01,16718.87,14265.24,17.2,14265.24,17.2,0.0755
S028,Detroit Standard,Midwest,Standard,2025,9,2025-09-01,9308.44,14265.24,-34.7,14265.24,-34.7,0.0912
S036,Columbus Standard 2,Midwest,Standard,2025,10,2025-10-01,14556.26,18253.78,-20.3,18253.78,-20.3,0.079
S028,Detroit Standard,Midwest,Standard,2025,10,2025-10-01,7947.89,18253.78,-56.5,18253.78,-56.5,0.0553
S033,Chicago Standard 2,Midwest,Standard,2025,10,2025-10-01,19219.37,18253.78,5.3,18253.78,5.3,0.0865
S031,Milwaukee Standard,Midwest,Standard,2025,10,2025-10-01,20193.03,18253.78,10.6,18253.78,10.6,0.0822
S037,Milwaukee Standard 2,Midwest,Standard,2025,10,2025-10-01,18253.78,18253.78,0.0,18253.78,0.0,0.0758
S032,St. Louis Standard,Midwest,Standard,2025,10,2025-10-01,25398.33,18253.78,39.1,18253.78,39.1,0.0746
S033,Chicago Standard 2,Midwest,Standard,2025,11,2025-11-01,16191.37,18498.95,-12.5,18498.95,-12.5,0.0544
S032,St. Louis Standard,Midwest,Standard,2025,11,2025-11-01,27466.59,18498.95,48.5,18498.95,48.5,0.0793
S028,Detroit Standard,Midwest,Standard,2025,11,2025-11-01,11014.99,18498.95,-40.5,18498.95,-40.5,0.0601
S031,Milwaukee Standard,Midwest,Standard,2025,11,2025-11-01,19872.82,18498.95,7.4,18498.95,7.4,0.0926
S036,Columbus Standard 2,Midwest,Standard,2025,11,2025-11-01,18498.95,18498.95,0.0,18498.95,0.0,0.0681
S037,Milwaukee Standard 2,Midwest,Standard,2025,11,2025-11-01,21428.65,18498.95,15.8,18498.95,15.8,0.0795
S032,St. Louis Standard,Midwest,Standard,2025,12,2025-12-01,30751.14,21644.97,42.1,21644.97,42.1,0.069
S037,Milwaukee Standard 2,Midwest,Standard,2025,12,2025-12-01,24579.91,21644.97,13.6,21644.97,13.6,0.0787
S033,Chicago Standard 2,Midwest,Standard,2025,12,2025-12-01,22623.68,21644.97,4.5,21644.97,4.5,0.072
S036,Columbus Standard 2,Midwest,Standard,2025,12,2025-12-01,19579.5,21644.97,-9.5,21644.97,-9.5,0.0873
S028,Detroit Standard,Midwest,Standard,2025,12,2025-12-01,12635.02,21644.97,-41.6,21644.97,-41.6,0.0656
S031,Milwaukee Standard,Midwest,Standard,2025,12,2025-12-01,21644.97,21644.97,0.0,21644.97,0.0,0.0789
S004,Hartford Express,Northeast,Express,2024,1,2024-01-01,6975.74,17803.34,-60.8,6975.74,0.0,0.0647
S004,Hartford Express,Northeast,Express,2024,2,2024-02-01,9573.96,15583.95,-38.6,9573.96,0.0,0.0628
S004,Hartford Express,Northeast,Express,2024,3,2024-03-01,9963.79,21859.5,-54.4,9963.79,0.0,0.0563
S004,Hartford Express,Northeast,Express,2024,4,2024-04-01,8810.39,20457.46,-56.9,8810.39,0.0,0.038
S004,Hartford Express,Northeast,Express,2024,5,2024-05-01,8814.7,23379.3,-62.3,8814.7,0.0,0.0774
S004,Hartford Express,Northeast,Express,2024,6,2024-06-01,10463.23,21866.88,-52.2,10463.23,0.0,0.0767
S004,Hartford Express,Northeast,Express,2024,7,2024-07-01,7365.07,23377.28,-68.5,7365.07,0.0,0.0948
S004,Hartford Express,Northeast,Express,2024,8,2024-08-01,11233.03,23047.51,-51.3,11233.03,0.0,0.0691
S004,Hartford Express,Northeast,Express,2024,9,2024-09-01,11322.75,19463.03,-41.8,11322.75,0.0,0.0434
S004,Hartford Express,Northeast,Express,2024,10,2024-10-01,10964.4,23303.87,-53.0,10964.4,0.0,0.0895
S004,Hartford Express,Northeast,Express,2024,11,2024-11-01,13548.15,27666.81,-51.0,13548.15,0.0,0.0723
S004,Hartford Express,Northeast,Express,2024,12,2024-12-01,11888.68,32135.59,-63.0,11888.68,0.0,0.0897
S004,Hartford Express,Northeast,Express,2025,1,2025-01-01,6415.36,17796.16,-64.0,6415.36,0.0,0.0769
S004,Hartford Express,Northeast,Express,2025,2,2025-02-01,7291.91,17910.64,-59.3,7291.91,0.0,0.0498
S004,Hartford Express,Northeast,Express,2025,3,2025-03-01,11609.19,22562.82,-48.5,11609.19,0.0,0.0529
S004,Hartford Express,Northeast,Express,2025,4,2025-04-01,8794.66,23093.47,-61.9,8794.66,0.0,0.0815
S004,Hartford Express,Northeast,Express,2025,5,2025-05-01,7178.47,23791.34,-69.8,7178.47,0.0,0.0606
S004,Hartford Express,Northeast,Express,2025,6,2025-06-01,10468.02,22748.08,-54.0,10468.02,0.0,0.0625
S004,Hartford Express,Northeast,Express,2025,7,2025-07-01,10671.48,20753.55,-48.6,10671.48,0.0,0.0914
S004,Hartford Express,Northeast,Express,2025,8,2025-08-01,9473.55,20332.41,-53.4,9473.55,0.0,0.0815
S004,Hartford Express,Northeast,Express,2025,9,2025-09-01,8634.63,21436.88,-59.7,8634.63,0.0,0.0962
S004,Hartford Express,Northeast,Express,2025,10,2025-10-01,9968.68,22253.3,-55.2,9968.68,0.0,0.0708
S004,Hartford Express,Northeast,Express,2025,11,2025-11-01,15286.59,29593.63,-48.3,15286.59,0.0,0.0704
S004,Hartford Express,Northeast,Express,2025,12,2025-12-01,11791.35,32080.89,-63.2,11791.35,0.0,0.07
S001,Boston Flagship,Northeast,Flagship,2024,1,2024-01-01,40589.69,17803.34,128.0,40589.69,0.0,0.0789
S001,Boston Flagship,Northeast,Flagship,2024,2,2024-02-01,38231.6,15583.95,145.3,38231.6,0.0,0.0731
S001,Boston Flagship,Northeast,Flagship,2024,3,2024-03-01,47397.11,21859.5,116.8,47397.11,0.0,0.0717
S001,Boston Flagship,Northeast,Flagship,2024,4,2024-04-01,44494.81,20457.46,117.5,44494.81,0.0,0.064
S001,Boston Flagship,Northeast,Flagship,2024,5,2024-05-01,54270.01,23379.3,132.1,54270.01,0.0,0.0763
S001,Boston Flagship,Northeast,Flagship,2024,6,2024-06-01,48698.56,21866.88,122.7,48698.56,0.0,0.0698
S001,Boston Flagship,Northeast,Flagship,2024,7,2024-07-01,49851.29,23377.28,113.2,49851.29,0.0,0.0787
S001,Boston Flagship,Northeast,Flagship,2024,8,2024-08-01,50329.28,23047.51,118.4,50329.28,0.0,0.0703
S001,Boston Flagship,Northeast,Flagship,2024,9,2024-09-01,45592.09,19463.03,134.2,45592.09,0.0,0.0752
S001,Boston Flagship,Northeast,Flagship,2024,10,2024-10-01,49644.07,23303.87,113.0,49644.07,0.0,0.0621
S001,Boston Flagship,Northeast,Flagship,2024,11,2024-11-01,54279.62,27666.81,96.2,54279.62,0.0,0.0626
S001,Boston Flagship,Northeast,Flagship,2024,12,2024-12-01,77200.88,32135.59,140.2,77200.88,0.0,0.0677
S001,Boston Flagship,Northeast,Flagship,2025,1,2025-01-01,41342.25,17796.16,132.3,41342.25,0.0,0.0888
S001,Boston Flagship,Northeast,Flagship,2025,2,2025-02-01,41124.29,17910.64,129.6,41124.29,0.0,0.0681
S001,Boston Flagship,Northeast,Flagship,2025,3,2025-03-01,48020.95,22562.82,112.8,48020.95,0.0,0.0767
S001,Boston Flagship,Northeast,Flagship,2025,4,2025-04-01,52063.44,23093.47,125.4,52063.44,0.0,0.064
S001,Boston Flagship,Northeast,Flagship,2025,5,2025-05-01,53770.17,23791.34,126.0,53770.17,0.0,0.0785
S001,Boston Flagship,Northeast,Flagship,2025,6,2025-06-01,53540.27,22748.08,135.4,53540.27,0.0,0.0775
S001,Boston Flagship,Northeast,Flagship,2025,7,2025-07-01,49342.81,20753.55,137.8,49342.81,0.0,0.072
S001,Boston Flagship,Northeast,Flagship,2025,8,2025-08-01,44783.03,20332.41,120.3,44783.03,0.0,0.0835
S001,Boston Flagship,Northeast,Flagship,2025,9,2025-09-01,47665.91,21436.88,122.4,47665.91,0.0,0.0664
S001,Boston Flagship,Northeast,Flagship,2025,10,2025-10-01,57856.04,22253.3,160.0,57856.04,0.0,0.0733
S001,Boston Flagship,Northeast,Flagship,2025,11,2025-11-01,67068.55,29593.63,126.6,67068.55,0.0,0.0744
S001,Boston Flagship,Northeast,Flagship,2025,12,2025-12-01,69829.76,32080.89,117.7,69829.76,0.0,0.0828
S003,Philadelphia Outlet,Northeast,Outlet,2024,1,2024-01-01,17443.08,17803.34,-2.0,17443.08,0.0,0.0604
S003,Philadelphia Outlet,Northeast,Outlet,2024,2,2024-02-01,10656.47,15583.95,-31.6,10656.47,0.0,0.107
S003,Philadelphia Outlet,Northeast,Outlet,2024,3,2024-03-01,15792.3,21859.5,-27.8,15792.3,0.0,0.0782
S003,Philadelphia Outlet,Northeast,Outlet,2024,4,2024-04-01,19122.1,20457.46,-6.5,19122.1,0.0,0.0548
S003,Philadelphia Outlet,Northeast,Outlet,2024,5,2024-05-01,24176.82,23379.3,3.4,24176.82,0.0,0.0479
S003,Philadelphia Outlet,Northeast,Outlet,2024,6,2024-06-01,17945.68,21866.88,-17.9,17945.68,0.0,0.0713
S003,Philadelphia Outlet,Northeast,Outlet,2024,7,2024-07-01,18288.74,23377.28,-21.8,18288.74,0.0,0.0621
S003,Philadelphia Outlet,Northeast,Outlet,2024,8,2024-08-01,18613.01,23047.51,-19.2,18613.01,0.0,0.059
S003,Philadelphia Outlet,Northeast,Outlet,2024,9,2024-09-01,18728.48,19463.03,-3.8,18728.48,0.0,0.0535
S003,Philadelphia Outlet,Northeast,Outlet,2024,10,2024-10-01,18748.4,23303.87,-19.5,18748.4,0.0,0.0694
S003,Philadelphia Outlet,Northeast,Outlet,2024,11,2024-11-01,23677.33,27666.81,-14.4,23677.33,0.0,0.0666
S003,Philadelphia Outlet,Northeast,Outlet,2024,12,2024-12-01,30827.24,32135.59,-4.1,30827.24,0.0,0.0731
S003,Philadelphia Outlet,Northeast,Outlet,2025,1,2025-01-01,16047.0,17796.16,-9.8,16047.0,0.0,0.0603
S003,Philadelphia Outlet,Northeast,Outlet,2025,2,2025-02-01,18599.03,17910.64,3.8,18599.03,0.0,0.0535
S003,Philadelphia Outlet,Northeast,Outlet,2025,3,2025-03-01,20556.33,22562.82,-8.9,20556.33,0.0,0.0776
S003,Philadelphia Outlet,Northeast,Outlet,2025,4,2025-04-01,21312.87,23093.47,-7.7,21312.87,0.0,0.0667
S003,Philadelphia Outlet,Northeast,Outlet,2025,5,2025-05-01,23169.49,23791.34,-2.6,23169.49,0.0,0.0669
S003,Philadelphia Outlet,Northeast,Outlet,2025,6,2025-06-01,23447.03,22748.08,3.1,23447.03,0.0,0.0714
S003,Philadelphia Outlet,Northeast,Outlet,2025,7,2025-07-01,19742.08,20753.55,-4.9,19742.08,0.0,0.0742
S003,Philadelphia Outlet,Northeast,Outlet,2025,8,2025-08-01,19867.34,20332.41,-2.3,19867.34,0.0,0.0638
S003,Philadelphia Outlet,Northeast,Outlet,2025,9,2025-09-01,17946.99,21436.88,-16.3,17946.99,0.0,0.0989
S003,Philadelphia Outlet,Northeast,Outlet,2025,10,2025-10-01,20141.61,22253.3,-9.5,20141.61,0.0,0.08
S003,Philadelphia Outlet,Northeast,Outlet,2025,11,2025-11-01,22567.39,29593.63,-23.7,22567.39,0.0,0.083
S003,Philadelphia Outlet,Northeast,Outlet,2025,12,2025-12-01,27721.94,32080.89,-13.6,27721.94,0.0,0.0668
S005,Providence Standard,Northeast,Standard,2024,1,2024-01-01,15836.45,17803.34,-11.0,18161.0,-12.8,0.0721
S008,New York Standard 2,Northeast,Standard,2024,1,2024-01-01,13806.82,17803.34,-22.4,18161.0,-24.0,0.0819
S002,New York Standard,Northeast,Standard,2024,1,2024-01-01,17803.34,17803.34,0.0,18161.0,-2.0,0.0467
S014,New York Standard 3,Northeast,Standard,2024,1,2024-01-01,19353.05,17803.34,8.7,18161.0,6.6,0.0843
S012,Newark Standard 2,Northeast,Standard,2024,1,2024-01-01,16605.4,17803.34,-6.7,18161.0,-8.6,0.0592
S006,Newark Standard,Northeast,Standard,2024,1,2024-01-01,18913.41,17803.34,6.2,18161.0,4.1,0.058
S011,Providence Standard 2,Northeast,Standard,2024,1,2024-01-01,19995.41,17803.34,12.3,18161.0,10.1,0.087
S009,Philadelphia Standard 2,Northeast,Standard,2024,1,2024-01-01,18622.72,17803.34,4.6,18161.0,2.5,0.0876
S007,Boston Standard 2,Northeast,Standard,2024,1,2024-01-01,18161.0,17803.34,2.0,18161.0,0.0,0.0726
S010,Hartford Standard 2,Northeast,Standard,2024,1,2024-01-01,20361.83,17803.34,14.4,18161.0,12.1,0.0595
S013,Boston Standard 3,Northeast,Standard,2024,1,2024-01-01,17004.84,17803.34,-4.5,18161.0,-6.4,0.0848
S002,New York Standard,Northeast,Standard,2024,2,2024-02-01,20320.35,15583.95,30.4,16410.55,23.8,0.076
S014,New York Standard 3,Northeast,Standard,2024,2,2024-02-01,19391.91,15583.95,24.4,16410.55,18.2,0.0823
S011,Providence Standard 2,Northeast,Standard,2024,2,2024-02-01,19726.28,15583.95,26.6,16410.55,20.2,0.0794
S008,New York Standard 2,Northeast,Standard,2024,2,2024-02-01,14821.85,15583.95,-4.9,16410.55,-9.7,0.0557
S010,Hartford Standard 2,Northeast,Standard,2024,2,2024-02-01,17919.49,15583.95,15.0,16410.55,9.2,0.0585
S012,Newark Standard 2,Northeast,Standard,2024,2,2024-02-01,19744.61,15583.95,26.7,16410.55,20.3,0.0698
S009,Philadelphia Standard 2,Northeast,Standard,2024,2,2024-02-01,16410.55,15583.95,5.3,16410.55,0.0,0.0745
S006,Newark Standard,Northeast,Standard,2024,2,2024-02-01,14963.56,15583.95,-4.0,16410.55,-8.8,0.0523
S007,Boston Standard 2,Northeast,Standard,2024,2,2024-02-01,15583.95,15583.95,0.0,16410.55,-5.0,0.0863
S005,Providence Standard,Northeast,Standard,2024,2,2024-02-01,13878.42,15583.95,-10.9,16410.55,-15.4,0.0676
S013,Boston Standard 3,Northeast,Standard,2024,2,2024-02-01,14192.54,15583.95,-8.9,16410.55,-13.5,0.0748
S013,Boston Standard 3,Northeast,Standard,2024,3,2024-03-01,24908.95,21859.5,14.0,22310.5,11.6,0.0571
S002,New York Standard,Northeast,Standard,2024,3,2024-03-01,24296.39,21859.5,11.1,22310.5,8.9,0.0877
S012,Newark Standard 2,Northeast,Standard,2024,3,2024-03-01,20600.13,21859.5,-5.8,22310.5,-7.7,0.0816
S011,Providence Standard 2,Northeast,Standard,2024,3,2024-03-01,21717.38,21859.5,-0.7,22310.5,-2.7,0.0858
S006,Newark Standard,Northeast,Standard,2024,3,2024-03-01,20625.15,21859.5,-5.6,22310.5,-7.6,0.0801
S007,Boston Standard 2,Northeast,Standard,2024,3,2024-03-01,22559.79,21859.5,3.2,22310.5,1.1,0.0628
S009,Philadelphia Standard 2,Northeast,Standard,2024,3,2024-03-01,21859.5,21859.5,0.0,22310.5,-2.0,0.0487
S008,New York Standard 2,Northeast,Standard,2024,3,2024-03-01,20078.51,21859.5,-8.1,22310.5,-10.0,0.0743
S010,Hartford Standard 2,Northeast,Standard,2024,3,2024-03-01,28906.68,21859.5,32.2,22310.5,29.6,0.0691
S005,Providence Standard,Northeast,Standard,2024,3,2024-03-01,24751.14,21859.5,13.2,22310.5,10.9,0.0686
S014,New York Standard 3,Northeast,Standard,2024,3,2024-03-01,22310.5,21859.5,2.1,22310.5,0.0,0.0658
S008,New York Standard 2,Northeast,Standard,2024,4,2024-04-01,17525.13,20457.46,-14.3,20557.78,-14.8,0.0759
S014,New York Standard 3,Northeast,Standard,2024,4,2024-04-01,24731.67,20457.46,20.9,20557.78,20.3,0.0576
S007,Boston Standard 2,Northeast,Standard,2024,4,2024-04-01,20457.46,20457.46,0.0,20557.78,-0.5,0.0812
S009,Philadelphia Standard 2,Northeast,Standard,2024,4,2024-04-01,24308.8,20457.46,18.8,20557.78,18.2,0.0639
S006,Newark Standard,Northeast,Standard,2024,4,2024-04-01,25271.58,20457.46,23.5,20557.78,22.9,0.0767
S011,Providence Standard 2,Northeast,Standard,2024,4,2024-04-01,30520.69,20457.46,49.2,20557.78,48.5,0.0702
S013,Boston Standard 3,Northeast,Standard,2024,4,2024-04-01,17243.95,20457.46,-15.7,20557.78,-16.1,0.0849
S002,New York Standard,Northeast,Standard,2024,4,2024-04-01,20557.78,20457.46,0.5,20557.78,0.0,0.0571
S010,Hartford Standard 2,Northeast,Standard,2024,4,2024-04-01,25097.64,20457.46,22.7,20557.78,22.1,0.0566
S012,Newark Standard 2,Northeast,Standard,2024,4,2024-04-01,20352.39,20457.46,-0.5,20557.78,-1.0,0.0739
S005,Providence Standard,Northeast,Standard,2024,4,2024-04-01,15144.36,20457.46,-26.0,20557.78,-26.3,0.0701
S006,Newark Standard,Northeast,Standard,2024,5,2024-05-01,21883.17,23379.3,-6.4,23379.3,-6.4,0.0788
S008,New York Standard 2,Northeast,Standard,2024,5,2024-05-01,21579.94,23379.3,-7.7,23379.3,-7.7,0.0763
S011,Providence Standard 2,Northeast,Standard,2024,5,2024-05-01,23161.32,23379.3,-0.9,23379.3,-0.9,0.0631
S007,Boston Standard 2,Northeast,Standard,2024,5,2024-05-01,24050.21,23379.3,2.9,23379.3,2.9,0.065
S009,Philadelphia Standard 2,Northeast,Standard,2024,5,2024-05-01,24213.55,23379.3,3.6,23379.3,3.6,0.0613
S010,Hartford Standard 2,Northeast,Standard,2024,5,2024-05-01,28255.92,23379.3,20.9,23379.3,20.9,0.0593
S014,New York Standard 3,Northeast,Standard,2024,5,2024-05-01,20913.97,23379.3,-10.5,23379.3,-10.5,0.0509
S002,New York Standard,Northeast,Standard,2024,5,2024-05-01,26530.06,23379.3,13.5,23379.3,13.5,0.0591
S005,Providence Standard,Northeast,Standard,2024,5,2024-05-01,26197.34,23379.3,12.1,23379.3,12.1,0.0716
S013,Boston Standard 3,Northeast,Standard,2024,5,2024-05-01,23055.03,23379.3,-1.4,23379.3,-1.4,0.0647
S012,Newark Standard 2,Northeast,Standard,2024,5,2024-05-01,23379.3,23379.3,0.0,23379.3,0.0,0.0806
S009,Philadelphia Standard 2,Northeast,Standard,2024,6,2024-06-01,22337.39,21866.88,2.2,22337.39,0.0,0.0657
S013,Boston Standard 3,Northeast,Standard,2024,6,2024-06-01,22995.67,21866.88,5.2,22337.39,2.9,0.0583
S002,New York Standard,Northeast,Standard,2024,6,2024-06-01,27818.28,21866.88,27.2,22337.39,24.5,0.0716
S014,New York Standard 3,Northeast,Standard,2024,6,2024-06-01,22642.05,21866.88,3.5,22337.39,1.4,0.0702
S008,New York Standard 2,Northeast,Standard,2024,6,2024-06-01,18481.11,21866.88,-15.5,22337.39,-17.3,0.0667
S012,Newark Standard 2,Northeast,Standard,2024,6,2024-06-01,20738.95,21866.88,-5.2,22337.39,-7.2,0.0737
S011,Providence Standard 2,Northeast,Standard,2024,6,2024-06-01,21866.88,21866.88,0.0,22337.39,-2.1,0.0757
S006,Newark Standard,Northeast,Standard,2024,6,2024-06-01,18640.35,21866.88,-14.8,22337.39,-16.6,0.0649
S007,Boston Standard 2,Northeast,Standard,2024,6,2024-06-01,22923.91,21866.88,4.8,22337.39,2.6,0.0579
S005,Providence Standard,Northeast,Standard,2024,6,2024-06-01,19166.86,21866.88,-12.3,22337.39,-14.2,0.0848
S010,Hartford Standard 2,Northeast,Standard,2024,6,2024-06-01,29370.27,21866.88,34.3,22337.39,31.5,0.0638
S012,Newark Standard 2,Northeast,Standard,2024,7,2024-07-01,21078.81,23377.28,-9.8,23873.68,-11.7,0.0577
S009,Philadelphia Standard 2,Northeast,Standard,2024,7,2024-07-01,28188.86,23377.28,20.6,23873.68,18.1,0.0671
S014,New York Standard 3,Northeast,Standard,2024,7,2024-07-01,18916.99,23377.28,-19.1,23873.68,-20.8,0.0719
S006,Newark Standard,Northeast,Standard,2024,7,2024-07-01,24760.87,23377.28,5.9,23873.68,3.7,0.0574
S008,New York Standard 2,Northeast,Standard,2024,7,2024-07-01,18711.53,23377.28,-20.0,23873.68,-21.6,0.0904
S007,Boston Standard 2,Northeast,Standard,2024,7,2024-07-01,23377.28,23377.28,0.0,23873.68,-2.1,0.0628
S011,Providence Standard 2,Northeast,Standard,2024,7,2024-07-01,21797.05,23377.28,-6.8,23873.68,-8.7,0.0644
S010,Hartford Standard 2,Northeast,Standard,2024,7,2024-07-01,24618.71,23377.28,5.3,23873.68,3.1,0.0532
S005,Providence Standard,Northeast,Standard,2024,7,2024-07-01,24282.64,23377.28,3.9,23873.68,1.7,0.0709
S013,Boston Standard 3,Northeast,Standard,2024,7,2024-07-01,23873.68,23377.28,2.1,23873.68,0.0,0.0551
S002,New York Standard,Northeast,Standard,2024,7,2024-07-01,26851.2,23377.28,14.9,23873.68,12.5,0.0784
S012,Newark Standard 2,Northeast,Standard,2024,8,2024-08-01,21964.55,23047.51,-4.7,23503.13,-6.5,0.0795
S006,Newark Standard,Northeast,Standard,2024,8,2024-08-01,24326.0,23047.51,5.5,23503.13,3.5,0.0667
S005,Providence Standard,Northeast,Standard,2024,8,2024-08-01,21444.77,23047.51,-7.0,23503.13,-8.8,0.0688
S013,Boston Standard 3,Northeast,Standard,2024,8,2024-08-01,26762.65,23047.51,16.1,23503.13,13.9,0.0665
S011,Providence Standard 2,Northeast,Standard,2024,8,2024-08-01,23047.51,23047.51,0.0,23503.13,-1.9,0.0604
S010,Hartford Standard 2,Northeast,Standard,2024,8,2024-08-01,28901.83,23047.51,25.4,23503.13,23.0,0.081
